Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2016-01-08 10:00:00.000 +0100,Foggy,snow,-2.783333333,-2.783333333,1,1.5939,271,0.2898,0,1010.62,Foggy until evening.
2016-01-08 11:00:00.000 +0100,Foggy,snow,-2.805555556,-6.522222222,0.93,9.5795,240,0.644,0,1011.35,Foggy until evening.
2016-01-08 12:00:00.000 +0100,Foggy,snow,-2.761111111,-6.072222222,1,8.3398,231,0.805,0,1011.84,Foggy until evening.
2016-01-08 13:00:00.000 +0100,Foggy,snow,-2.011111111,-4.077777778,0.97,5.474,278,2.3184,0,1012.71,Foggy until evening.
2016-01-08 14:00:00.000 +0100,Mostly Cloudy,snow,-1.161111111,-1.161111111,1,0.3703,220,3.4615,0,1012.26,Foggy until evening.
2016-01-08 15:00:00.000 +0100,Foggy,snow,-1.116666667,-3.916666667,0.92,7.6636,154,3.0107,0,1012.59,Foggy until evening.
2016-01-08 16:00:00.000 +0100,Foggy,snow,-1.055555556,-4.061111111,1,8.3237,165,2.4311,0,1013.22,Foggy until evening.
2016-01-08 17:00:00.000 +0100,Overcast,snow,-1.116666667,-4.855555556,1,10.8675,170,3.8801,0,1013.64,Foggy until evening.
2016-01-08 18:00:00.000 +0100,Foggy,snow,-0.122222222,-3.972222222,0.92,12.1877,189,1.7227,0,1013.37,Foggy until evening.
2016-01-08 19:00:00.000 +0100,Foggy,snow,-0.116666667,-3.094444444,0.99,8.7906,146,1.9642,0,1013.53,Foggy until evening.
2016-01-08 20:00:00.000 +0100,Foggy,snow,-0.094444444,-3.611111111,1,10.787,149,1.7549,0,1013.54,Foggy until evening.
2016-01-08 21:00:00.000 +0100,Foggy,snow,-0.533333333,-4.211111111,1,11.0607,141,2.5438,0,1013.35,Foggy until evening.
2016-01-08 22:00:00.000 +0100,Mostly Cloudy,snow,-0.411111111,-5.033333333,1,15.7136,151,3.9606,0,1012.7,Foggy until evening.
2016-01-08 23:00:00.000 +0100,Mostly Cloudy,snow,-0.533333333,-4.838888889,1,13.9104,140,3.4615,0,1012.95,Foggy until evening.
2016-01-09 00:00:00.000 +0100,Foggy,snow,-0.005555556,-4.188888889,0.96,13.9104,150,2.5277,0,1012.66,Foggy starting overnight continuing until evening.
2016-01-09 01:00:00.000 +0100,Overcast,rain,0.138888889,-2.166666667,0.99,6.8264,127,3.2844,0,1012.21,Foggy starting overnight continuing until evening.
2016-01-09 02:00:00.000 +0100,Foggy,rain,0.022222222,-3.577777778,1,11.2378,149,2.5438,0,1011.99,Foggy starting overnight continuing until evening.
2016-01-09 03:00:00.000 +0100,Foggy,rain,0.533333333,-2.888888889,1,10.9158,150,2.9785,0,1011.97,Foggy starting overnight continuing until evening.
2016-01-09 04:00:00.000 +0100,Overcast,rain,0.616666667,-3.227777778,1,12.8961,138,3.6708,0,1011.4,Foggy starting overnight continuing until evening.
2016-01-09 05:00:00.000 +0100,Foggy,rain,1.111111111,-3.322222222,0.79,16.7118,130,2.9785,0,1010.88,Foggy starting overnight continuing until evening.
2016-01-09 06:00:00.000 +0100,Foggy,rain,1.038888889,-2.944444444,0.72,14.0714,137,2.5277,0,1010.51,Foggy starting overnight continuing until evening.
2016-01-09 07:00:00.000 +0100,Foggy,rain,1.033333333,-2.788888889,0.61,13.2503,127,2.7209,0,1010.66,Foggy starting overnight continuing until evening.
2016-01-09 08:00:00.000 +0100,Foggy,rain,1.088888889,-1.416666667,0.79,7.9212,100,2.4955,0,1010.49,Foggy starting overnight continuing until evening.
2016-01-09 09:00:00.000 +0100,Foggy,rain,1.088888889,-2.3,0.57,11.27,120,2.9624,0,1010.79,Foggy starting overnight continuing until evening.
2016-01-09 10:00:00.000 +0100,Overcast,rain,2.094444444,-0.844444444,0.88,10.2074,108,5.7799,0,1010.54,Foggy starting overnight continuing until evening.
2016-01-09 11:00:00.000 +0100,Mostly Cloudy,rain,2.15,-1.25,0.67,12.3648,119,7.728,0,1010.11,Foggy starting overnight continuing until evening.
2016-01-09 12:00:00.000 +0100,Overcast,rain,2.15,-0.888888889,0.35,10.6743,136,5.8926,0,1009.52,Foggy starting overnight continuing until evening.
2016-01-09 13:00:00.000 +0100,Overcast,rain,2.372222222,0.088888889,0.95,7.9051,138,4.8783,0,1008.8,Foggy starting overnight continuing until evening.
2016-01-09 14:00:00.000 +0100,Foggy,rain,2.172222222,0.905555556,1,4.9749,109,2.9785,0,1008.8,Foggy starting overnight continuing until evening.
2016-01-09 15:00:00.000 +0100,Foggy,rain,2.172222222,2.172222222,0.62,4.7978,4,1.2719,0,1008.82,Foggy starting overnight continuing until evening.
2016-01-09 16:00:00.000 +0100,Foggy,rain,2.483333333,0.25,0.95,7.8085,18,1.8515,0,1009.12,Foggy starting overnight continuing until evening.
2016-01-09 17:00:00.000 +0100,Foggy,rain,2.15,-0.172222222,1,7.9212,22,0.9338,0,1009.01,Foggy starting overnight continuing until evening.
2016-01-09 18:00:00.000 +0100,Foggy,rain,2.15,0.916666667,1,4.8944,70,0.6279,0,1008.79,Foggy starting overnight continuing until evening.
2016-01-09 19:00:00.000 +0100,Mostly Cloudy,rain,2.805555556,0.383333333,0.95,8.694,139,4.7817,0,1008.46,Foggy starting overnight continuing until evening.
2016-01-09 20:00:00.000 +0100,Mostly Cloudy,rain,2.638888889,-0.305555556,1,10.7065,148,5.8765,0,1007.73,Foggy starting overnight continuing until evening.
2016-01-09 21:00:00.000 +0100,Overcast,rain,2.638888889,-0.305555556,1,10.6904,149,5.8604,0,1007.44,Foggy starting overnight continuing until evening.
2016-01-09 22:00:00.000 +0100,Overcast,rain,1.994444444,0.172222222,0.95,6.3112,142,5.7477,0,1007.29,Foggy starting overnight continuing until evening.
2016-01-09 23:00:00.000 +0100,Overcast,rain,3.15,-0.294444444,0.96,13.7172,159,6.7942,0,1006.95,Foggy starting overnight continuing until evening.
2016-01-10 00:00:00.000 +0100,Overcast,rain,3.15,1.6,0.96,6.0375,157,5.8765,0,1006.92,Foggy starting in the evening.
2016-01-10 01:00:00.000 +0100,Overcast,rain,2.494444444,2.494444444,0.92,3.0751,187,4.8461,0,1006.8,Foggy starting in the evening.
2016-01-10 02:00:00.000 +0100,Foggy,rain,2.638888889,2.638888889,0.96,3.1556,128,2.9624,0,1006.29,Foggy starting in the evening.
2016-01-10 03:00:00.000 +0100,Overcast,rain,3.661111111,0.888888889,0.96,10.8353,148,3.8801,0,1005.68,Foggy starting in the evening.
2016-01-10 04:00:00.000 +0100,Overcast,rain,3.805555556,0.677777778,0.98,12.7673,142,4.2504,0,1004.79,Foggy starting in the evening.
2016-01-10 05:00:00.000 +0100,Overcast,rain,3.677777778,0.4,1,13.4757,139,4.7978,0,1004.19,Foggy starting in the evening.
2016-01-10 06:00:00.000 +0100,Overcast,rain,4.7,1.683333333,1,13.2664,149,4.7978,0,1003.49,Foggy starting in the evening.
2016-01-10 07:00:00.000 +0100,Overcast,rain,4.9,1.894444444,0.97,13.4274,151,5.0232,0,1003.29,Foggy starting in the evening.
2016-01-10 08:00:00.000 +0100,Overcast,rain,5.833333333,1.988888889,1,21.2681,150,5.8604,0,1002.87,Foggy starting in the evening.
2016-01-10 09:00:00.000 +0100,Overcast,rain,5.855555556,2.95,1,14.168,160,5.8765,0,1003.07,Foggy starting in the evening.
2016-01-10 10:00:00.000 +0100,Overcast,rain,5.961111111,3.211111111,0.97,13.2986,164,5.957,0,1003.35,Foggy starting in the evening.
2016-01-10 11:00:00.000 +0100,Overcast,rain,6.916666667,4.161111111,1,14.812,173,5.8926,0,1003.03,Foggy starting in the evening.
2016-01-10 12:00:00.000 +0100,Overcast,rain,6.894444444,3.861111111,1,16.7601,212,7.7763,0,1002.64,Foggy starting in the evening.
2016-01-10 13:00:00.000 +0100,Mostly Cloudy,rain,7.327777778,5.077777778,0.95,12.1072,232,7.5992,0,1002.9,Foggy starting in the evening.
2016-01-10 14:00:00.000 +0100,Mostly Cloudy,rain,5.944444444,2.833333333,0.89,15.6331,270,5.9731,0,1003.02,Foggy starting in the evening.
2016-01-10 15:00:00.000 +0100,Mostly Cloudy,rain,4.922222222,2.961111111,0.87,8.3881,279,5.9087,0,1003.99,Foggy starting in the evening.
2016-01-10 16:00:00.000 +0100,Mostly Cloudy,rain,4.133333333,2.088888889,0.94,8.1466,261,5.635,0,1004.68,Foggy starting in the evening.
2016-01-10 17:00:00.000 +0100,Partly Cloudy,rain,2.172222222,2.172222222,0.98,4.6851,6,3.864,0,1005.49,Foggy starting in the evening.
2016-01-10 18:00:00.000 +0100,Partly Cloudy,rain,1.088888889,1.088888889,1,2.6887,70,3.864,0,1006.28,Foggy starting in the evening.
2016-01-10 19:00:00.000 +0100,Foggy,rain,0.35,0.35,0.98,0.2254,255,0.1932,0,1006.87,Foggy starting in the evening.
2016-01-10 20:00:00.000 +0100,Foggy,rain,0.022222222,0.022222222,1,2.9302,79,0.161,0,1006.85,Foggy starting in the evening.
2016-01-10 21:00:00.000 +0100,Foggy,rain,0.022222222,0.022222222,1,3.4615,116,0.161,0,1006.18,Foggy starting in the evening.
2016-01-10 22:00:00.000 +0100,Foggy,rain,0.338888889,0.338888889,0.99,3.5098,146,0.3381,0,1006.37,Foggy starting in the evening.
2016-01-10 23:00:00.000 +0100,Foggy,rain,0.533333333,0.533333333,1,3.4132,130,1.1109,0,1005.87,Foggy starting in the evening.
2016-01-11 00:00:00.000 +0100,Foggy,rain,2.655555556,-0.327777778,1,10.8836,139,0.6601,0,1005.29,Foggy overnight.
2016-01-11 01:00:00.000 +0100,Foggy,rain,3.383333333,0.583333333,0.99,10.7226,141,0.8211,0,1004.96,Foggy overnight.
2016-01-11 02:00:00.000 +0100,Mostly Cloudy,rain,4.183333333,1.555555556,1,10.6904,168,4.7978,0,1004.79,Foggy overnight.
2016-01-11 03:00:00.000 +0100,Mostly Cloudy,rain,4.233333333,2.777777778,0.96,6.2307,159,4.7978,0,1004.48,Foggy overnight.
2016-01-11 04:00:00.000 +0100,Mostly Cloudy,rain,4.438888889,2.016666667,0.95,9.9176,172,6.4722,0,1004.11,Foggy overnight.
2016-01-11 05:00:00.000 +0100,Mostly Cloudy,rain,3.633333333,0.95,1,10.4006,179,5.8443,0,1003.97,Foggy overnight.
2016-01-11 06:00:00.000 +0100,Mostly Cloudy,rain,4.65,1.883333333,1,11.8335,170,5.8443,0,1003.78,Foggy overnight.
2016-01-11 07:00:00.000 +0100,Mostly Cloudy,rain,4.694444444,1.533333333,0.94,14.1197,199,9.6278,0,1003.76,Foggy overnight.
2016-01-11 08:00:00.000 +0100,Mostly Cloudy,rain,6.822222222,3.983333333,0.96,15.1984,190,14.49,0,1003.56,Foggy overnight.
2016-01-11 09:00:00.000 +0100,Overcast,rain,8.35,5.094444444,0.97,22.1214,189,15.456,0,1003.38,Foggy overnight.
2016-01-11 10:00:00.000 +0100,Mostly Cloudy,rain,10.13888889,10.13888889,0.87,22.7493,191,14.6349,0,1003.16,Foggy overnight.
2016-01-11 11:00:00.000 +0100,Mostly Cloudy,rain,10.72777778,10.72777778,0.86,21.091,200,15.5043,0,1002.47,Foggy overnight.
2016-01-11 12:00:00.000 +0100,Mostly Cloudy,rain,12.44444444,12.44444444,0.86,19.4488,189,15.6009,0,1001.56,Foggy overnight.
2016-01-11 13:00:00.000 +0100,Mostly Cloudy,rain,12.46666667,12.46666667,0.76,19.9157,192,15.2467,0,1000.82,Foggy overnight.
2016-01-11 14:00:00.000 +0100,Mostly Cloudy,rain,13.74444444,13.74444444,0.68,30.4451,180,16.0517,0,999.81,Foggy overnight.
2016-01-11 15:00:00.000 +0100,Mostly Cloudy,rain,12.60555556,12.60555556,0.76,21.4613,160,16.1,0,998.92,Foggy overnight.
2016-01-11 16:00:00.000 +0100,Overcast,rain,12.1,12.1,0.78,24.4881,162,15.1823,0,998.51,Foggy overnight.
2016-01-11 17:00:00.000 +0100,Breezy and Overcast,rain,12.05555556,12.05555556,0.76,30.4612,160,10.2557,0,998.09,Foggy overnight.
2016-01-11 18:00:00.000 +0100,Overcast,rain,12.05555556,12.05555556,0.77,23.2162,160,9.982,0,997.01,Foggy overnight.
2016-01-11 19:00:00.000 +0100,Overcast,rain,11.01666667,11.01666667,0.79,21.9926,163,10.1752,0,996.38,Foggy overnight.
2016-01-11 20:00:00.000 +0100,Overcast,rain,10.97222222,10.97222222,0.8,23.345,160,9.982,0,995.49,Foggy overnight.
2016-01-11 21:00:00.000 +0100,Breezy and Overcast,rain,12.03888889,12.03888889,0.23,30.7188,160,15.8263,0,994.19,Foggy overnight.
2016-01-11 22:00:00.000 +0100,Overcast,rain,11.04444444,11.04444444,0.75,27.9174,164,14.9569,0,993.31,Foggy overnight.
2016-01-11 23:00:00.000 +0100,Mostly Cloudy,rain,10.71666667,10.71666667,0.93,28.2233,161,15.8263,0,992.17,Foggy overnight.
2016-01-12 00:00:00.000 +0100,Breezy and Overcast,rain,8.661111111,4.816666667,0.94,30.3485,299,14.9086,0,993.96,Mostly cloudy throughout the day.
2016-01-12 01:00:00.000 +0100,Overcast,rain,7.333333333,4.122222222,0.93,19.1429,307,14.8764,0,995.4,Mostly cloudy throughout the day.
2016-01-12 02:00:00.000 +0100,Overcast,rain,6.55,3.883333333,1,13.6367,298,11.9784,0,995.41,Mostly cloudy throughout the day.
2016-01-12 03:00:00.000 +0100,Overcast,rain,6.6,3.838888889,0.93,14.2807,250,9.982,0,995.93,Mostly cloudy throughout the day.
2016-01-12 04:00:00.000 +0100,Overcast,rain,6.016666667,2.777777778,0.97,16.6957,236,14.0392,0,996.78,Mostly cloudy throughout the day.
2016-01-12 05:00:00.000 +0100,Overcast,rain,5.994444444,3.105555556,0.93,14.2807,221,10.2557,0,996.91,Mostly cloudy throughout the day.
2016-01-12 06:00:00.000 +0100,Mostly Cloudy,rain,4.955555556,1.827777778,0.93,14.2807,213,16.1,0,997.88,Mostly cloudy throughout the day.
2016-01-12 07:00:00.000 +0100,Mostly Cloudy,rain,4.944444444,1.616666667,0.95,15.5526,243,15.1823,0,998.45,Mostly cloudy throughout the day.
2016-01-12 08:00:00.000 +0100,Mostly Cloudy,rain,5.927777778,1.961111111,0.96,22.6366,239,10.2557,0,999.07,Mostly cloudy throughout the day.
2016-01-12 09:00:00.000 +0100,Mostly Cloudy,rain,6.044444444,2.966666667,0.93,15.5848,192,10.2557,0,999.16,Mostly cloudy throughout the day.
2016-01-12 10:00:00.000 +0100,Mostly Cloudy,rain,7.383333333,4.583333333,0.9,15.8746,249,10.5777,0,1000.16,Mostly cloudy throughout the day.
2016-01-12 11:00:00.000 +0100,Mostly Cloudy,rain,7.105555556,4.705555556,0.89,12.7351,240,10.2557,0,1000.11,Mostly cloudy throughout the day.
2016-01-12 12:00:00.000 +0100,Mostly Cloudy,rain,7.894444444,5.255555556,0.75,15.5526,221,10.2557,0,1000.07,Mostly cloudy throughout the day.
2016-01-12 13:00:00.000 +0100,Partly Cloudy,rain,9.894444444,7.344444444,0.72,19.0785,213,15.5526,0,1000.03,Mostly cloudy throughout the day.
2016-01-12 14:00:00.000 +0100,Partly Cloudy,rain,11.06111111,11.06111111,0.67,17.0499,212,16.1,0,999.69,Mostly cloudy throughout the day.
2016-01-12 15:00:00.000 +0100,Partly Cloudy,rain,9.972222222,7.85,0.7,15.3755,201,16.1,0,1000.17,Mostly cloudy throughout the day.
2016-01-12 16:00:00.000 +0100,Partly Cloudy,rain,7.7,5.277777778,0.84,13.685,194,15.5526,0,1000.76,Mostly cloudy throughout the day.
2016-01-12 17:00:00.000 +0100,Partly Cloudy,rain,6.127777778,3.955555556,0.85,10.3362,190,16.1,0,1001.09,Mostly cloudy throughout the day.
2016-01-12 18:00:00.000 +0100,Mostly Cloudy,rain,6.016666667,4.027777778,0.91,9.3702,200,15.8263,0,1001.44,Mostly cloudy throughout the day.
2016-01-12 19:00:00.000 +0100,Partly Cloudy,rain,5.033333333,5.033333333,0.91,3.3327,243,15.1823,0,1002.22,Mostly cloudy throughout the day.
2016-01-12 20:00:00.000 +0100,Mostly Cloudy,rain,5.161111111,2.938888889,0.82,9.6761,262,15.8263,0,1003.12,Mostly cloudy throughout the day.
2016-01-12 21:00:00.000 +0100,Mostly Cloudy,rain,5.072222222,2.027777778,0.82,13.8943,271,16.1,0,1003.52,Mostly cloudy throughout the day.
2016-01-12 22:00:00.000 +0100,Mostly Cloudy,rain,5.394444444,3.055555556,0.9,10.4006,296,15.1823,0,1004.15,Mostly cloudy throughout the day.
2016-01-12 23:00:00.000 +0100,Mostly Cloudy,rain,3.311111111,1.7,0.91,6.2951,206,16.1,0,1004.93,Mostly cloudy throughout the day.
2016-01-13 00:00:00.000 +0100,Foggy,rain,2.183333333,0.294444444,0.87,6.5849,226,3.1878,0,1005.72,Partly cloudy overnight.
2016-01-13 01:00:00.000 +0100,Partly Cloudy,rain,1.722222222,-1.333333333,0.92,10.3845,245,8.6457,0,1006.38,Partly cloudy overnight.
2016-01-13 02:00:00.000 +0100,Clear,rain,1.694444444,-1.483333333,0.84,10.8997,269,10.2557,0,1006.87,Partly cloudy overnight.
2016-01-13 03:00:00.000 +0100,Clear,rain,0.727777778,0.727777778,0.94,3.1395,204,10.2235,0,1007.35,Partly cloudy overnight.
2016-01-13 04:00:00.000 +0100,Partly Cloudy,rain,0.216666667,-1.738888889,0.95,5.957,223,10.2235,0,1007.9,Partly cloudy overnight.
2016-01-13 05:00:00.000 +0100,Partly Cloudy,rain,0.005555556,-3.4,0.92,10.4167,200,10.2557,0,1008.08,Partly cloudy overnight.
2016-01-13 06:00:00.000 +0100,Partly Cloudy,rain,0.027777778,-2.666666667,0.96,7.9534,173,10.2557,0,1008.19,Partly cloudy overnight.
2016-01-13 07:00:00.000 +0100,Mostly Cloudy,rain,1.066666667,-2.633333333,0.97,12.6868,191,8.6457,0,1008.75,Partly cloudy overnight.
2016-01-13 08:00:00.000 +0100,Mostly Cloudy,rain,1.161111111,-1.294444444,0.94,7.7924,220,9.982,0,1009.21,Partly cloudy overnight.
2016-01-13 09:00:00.000 +0100,Mostly Cloudy,rain,2.761111111,0.633333333,0.91,7.5992,337,6.2951,0,1009.61,Partly cloudy overnight.
2016-01-13 10:00:00.000 +0100,Mostly Cloudy,rain,5.083333333,1.816666667,0.88,15.3111,289,10.1752,0,1010.21,Partly cloudy overnight.
2016-01-13 11:00:00.000 +0100,Mostly Cloudy,rain,7.622222222,5.344444444,0.72,12.6546,260,9.982,0,1010.72,Partly cloudy overnight.
2016-01-13 12:00:00.000 +0100,Mostly Cloudy,rain,7.622222222,5.644444444,0.76,10.8675,307,9.982,0,1010.72,Partly cloudy overnight.
2016-01-13 13:00:00.000 +0100,Mostly Cloudy,rain,7.683333333,5.833333333,0.69,10.2235,257,9.982,0,1010.75,Partly cloudy overnight.
2016-01-13 14:00:00.000 +0100,Mostly Cloudy,rain,7.644444444,5.477777778,0.69,11.9784,217,10.3523,0,1010.7,Partly cloudy overnight.
2016-01-13 15:00:00.000 +0100,Mostly Cloudy,rain,7.2,5.738888889,0.73,7.9695,211,9.982,0,1010.79,Partly cloudy overnight.
2016-01-13 16:00:00.000 +0100,Mostly Cloudy,rain,5.133333333,2.794444444,0.83,10.1913,213,15.5526,0,1011.32,Partly cloudy overnight.
2016-01-13 17:00:00.000 +0100,Mostly Cloudy,rain,3.916666667,0.905555556,0.82,12.2843,230,16.1,0,1011.88,Partly cloudy overnight.
2016-01-13 18:00:00.000 +0100,Mostly Cloudy,rain,3.916666667,0.594444444,0.89,13.9909,231,16.1,0,1012.39,Partly cloudy overnight.
2016-01-13 19:00:00.000 +0100,Mostly Cloudy,rain,3.8,0.55,0.91,13.4596,226,10.2235,0,1013,Partly cloudy overnight.
2016-01-13 20:00:00.000 +0100,Mostly Cloudy,rain,3.938888889,0.538888889,0.91,14.5061,252,9.982,0,1013.49,Partly cloudy overnight.
2016-01-13 21:00:00.000 +0100,Overcast,rain,4.422222222,0.738888889,0.89,17.1304,270,15.8263,0,1014.75,Partly cloudy overnight.
2016-01-13 22:00:00.000 +0100,Mostly Cloudy,rain,3.783333333,0.488888889,0.92,13.685,247,15.1823,0,1014.82,Partly cloudy overnight.
2016-01-13 23:00:00.000 +0100,Partly Cloudy,rain,2.738888889,-1.427777778,0.91,17.5812,223,16.1,0,1014.92,Partly cloudy overnight.
2016-01-14 00:00:00.000 +0100,Partly Cloudy,rain,3.25,-0.861111111,0.85,18.0642,271,16.1,0,1015.6,Mostly cloudy starting overnight.
2016-01-14 01:00:00.000 +0100,Clear,rain,3.127777778,-1.133333333,0.84,18.9014,261,15.1823,0,1016.07,Mostly cloudy starting overnight.
2016-01-14 02:00:00.000 +0100,Clear,rain,2.827777778,-1.638888889,0.85,19.8513,252,16.1,0,1016.24,Mostly cloudy starting overnight.
2016-01-14 03:00:00.000 +0100,Partly Cloudy,rain,3.733333333,-1.155555556,0.74,25.6151,290,16.1,0,1016.73,Mostly cloudy starting overnight.
2016-01-14 04:00:00.000 +0100,Partly Cloudy,rain,2.527777778,-1.005555556,0.8,13.4435,288,15.1823,0,1017.09,Mostly cloudy starting overnight.
2016-01-14 05:00:00.000 +0100,Mostly Cloudy,rain,2.094444444,-1.394444444,0.8,12.7351,262,16.1,0,1017.51,Mostly cloudy starting overnight.
2016-01-14 06:00:00.000 +0100,Mostly Cloudy,rain,2.094444444,-0.744444444,0.8,9.7888,282,16.1,0,1017.71,Mostly cloudy starting overnight.
2016-01-14 07:00:00.000 +0100,Mostly Cloudy,rain,1.894444444,-2.177777778,0.81,15.6814,279,10.2235,0,1018.41,Mostly cloudy starting overnight.
2016-01-14 08:00:00.000 +0100,Mostly Cloudy,rain,2.044444444,-0.222222222,0.8,7.6797,270,16.1,0,1018.82,Mostly cloudy starting overnight.
2016-01-14 09:00:00.000 +0100,Mostly Cloudy,rain,2.688888889,-0.616666667,0.83,12.4614,214,16.1,0,1019.5,Mostly cloudy starting overnight.
2016-01-14 10:00:00.000 +0100,Partly Cloudy,rain,5.7,2.655555556,0.73,14.8281,260,15.5526,0,1019.82,Mostly cloudy starting overnight.
2016-01-14 11:00:00.000 +0100,Mostly Cloudy,rain,7.105555556,4.45,0.71,14.4095,241,16.1,0,1019.69,Mostly cloudy starting overnight.
2016-01-14 12:00:00.000 +0100,Partly Cloudy,rain,7.244444444,5.25,0.64,10.5455,232,16.1,0,1019.06,Mostly cloudy starting overnight.
2016-01-14 13:00:00.000 +0100,Partly Cloudy,rain,7.888888889,6.677777778,0.6,7.4221,231,15.5526,0,1018.15,Mostly cloudy starting overnight.
2016-01-14 14:00:00.000 +0100,Mostly Cloudy,rain,7.755555556,6.427777778,0.62,7.8085,201,16.1,0,1017.49,Mostly cloudy starting overnight.
2016-01-14 15:00:00.000 +0100,Mostly Cloudy,rain,7.733333333,6.116666667,0.62,9.0965,180,16.1,0,1016.98,Mostly cloudy starting overnight.
2016-01-14 16:00:00.000 +0100,Mostly Cloudy,rain,5.194444444,3.088888889,0.69,9.177,170,15.1823,0,1016.69,Mostly cloudy starting overnight.
2016-01-14 17:00:00.000 +0100,Mostly Cloudy,rain,3.794444444,1.066666667,0.82,10.7709,131,16.1,0,1016.25,Mostly cloudy starting overnight.
2016-01-14 18:00:00.000 +0100,Overcast,rain,2.777777778,-0.472222222,0.88,12.2682,141,16.1,0,1015.65,Mostly cloudy starting overnight.
2016-01-14 19:00:00.000 +0100,Mostly Cloudy,rain,3.727777778,0.333333333,0.84,14.1841,140,15.1823,0,1015.11,Mostly cloudy starting overnight.
2016-01-14 20:00:00.000 +0100,Partly Cloudy,rain,2.705555556,-1.166666667,0.89,15.6331,141,16.1,0,1014.47,Mostly cloudy starting overnight.
2016-01-14 21:00:00.000 +0100,Partly Cloudy,rain,2.733333333,-1.361111111,0.89,17.066,131,16.0517,0,1013.76,Mostly cloudy starting overnight.
2016-01-14 22:00:00.000 +0100,Mostly Cloudy,rain,2.15,-1.927777778,0.86,16.0839,132,14.9569,0,1013.4,Mostly cloudy starting overnight.
